what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304608759162
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304608759306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304608759466
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304608759802
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304608769673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304608769762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304608798905
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304608836654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304608947688
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304609017180
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1304609050845
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304609052705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304609150616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304609171640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304609180013
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1304609182721
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304609187257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304609197962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304609299664
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304610187297
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304610187421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304610193213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304610369749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304610375569
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304610375789
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304610422492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304610442936
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304610443006
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1304610455559
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304610464045
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304610479320
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304610479982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304610848487
