what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302787403378
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302787405448
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1302787407979
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302787430675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302787434211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302787440849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302787443075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302787444740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302787493594
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302787505683
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302787755724
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302787755770
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1302787779407
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302787796414
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302787807642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302787807769
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302787807945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302787808425
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302787826212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302787899615
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302787902761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302787903529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302787904029
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302787904060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302787904095
