what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301367592015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301367592129
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301367593285
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1301367611176
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1301367611260
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301367611529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301373358929
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301373363643
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1301373363644
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301373376567
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301373470720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301373470943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301373476217
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301373476287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301373482102
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301373482156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301373665650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301373893468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301373895075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301374517056
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301374517062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301375610277
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301375631848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301375633105
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301375675218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301375718188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301375745264
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301375745407
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301375745567
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301375745775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301375746047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301375751002
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301375755518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301376390580
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301376430611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301376430761
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301376434826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301380090897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301380091539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301380101766
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301380101998
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301380102313
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301380110682
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301380122952
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301380179312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301380185396
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301380198374
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301380201485
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301380202364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301380237962
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301380570792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301380614362
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301381539417
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301381543846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301381551146
