what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302793146498
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302793147490
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302793148034
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302793148334
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302793149170
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302793149444
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1302793150690
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302793152875
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1302793153251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302793158980
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302793193848
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302793194607
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1302793202895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302793202952
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1302793202976
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302793222996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302831366135
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302831371277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302831383128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302831385149
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302831403436
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302831411397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302845629358
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302845634507
activated,editor,org.eclipse.jst.pagedesigner,1.3.2.v201101211220,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1302845640232
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302845662390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302845662551
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302845894725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302845895064
